Самолет,developer,https://balashikha.cian.ru/sale/flat/308661862/,Балашиха,sale,flat,8,17,1,39.04,-1,0,5989898,,,к2,Салтыковская,Квартал Авиаторов ЖК
МИЦ-Столичный ипотечный центр недвижимости,real_estate_agent,https://balashikha.cian.ru/sale/flat/308068494/,Балашиха,sale,flat,10,22,1,34.0,-1,0,7100000,,шоссе Косинское,7,Ольгино,Новоград Павлино
ВАШ ДОМ,real_estate_agent,https://balashikha.cian.ru/sale/flat/304163269/,Балашиха,sale,flat,3,21,1,34.6,-1,0,5500000,, Граничная,38,Ольгино,
Абсолют Недвижимость,representative_developer,https://balashikha.cian.ru/sale/flat/304783205/,Балашиха,sale,flat,20,22,1,33.61,-1,0,5909384,,,к8,Некрасовка,Новоград Павлино
Гранд Сервис Недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/300669720/,Балашиха,sale,flat,19,24,1,43.0,-1,0,7550000,,проезд Акуловский,6,Щёлковская,Щитниково Янтарный
ID 1231948,homeowner,https://balashikha.cian.ru/sale/flat/306821907/,Балашиха,sale,flat,11,17,1,38.0,-1,0,6000000,,,11,Щёлковская,Щитниково Изумрудный
Самолет,developer,https://balashikha.cian.ru/sale/flat/308722065/,Балашиха,sale,flat,11,22,2,70.13,-1,0,11869012,,,к8,Некрасовка,Новоград Павлино
Karlson Realty,real_estate_agent,https://balashikha.cian.ru/sale/flat/304285904/,Балашиха,sale,flat,3,9,2,68.5,-1,0,12000000,, Ситникова,8,Реутов,Новое Измайлово
Риэл-Макс,real_estate_agent,https://balashikha.cian.ru/sale/flat/299914656/,Балашиха,sale,flat,18,18,2,32.9,-1,0,4900000,, Главная,1,Железнодорожная,
Стройинвест,representative_developer,https://balashikha.cian.ru/sale/flat/305430668/,Балашиха,sale,flat,3,17,2,57.4,-1,0,8543160,,проспект Героев,12,Лухмановская,Центр-2
СТРОЙИНВЕСТ,real_estate_agent,https://balashikha.cian.ru/sale/flat/292281913/,Балашиха,sale,flat,11,17,1,37.2,-1,0,6092320,,проспект Героев,12,Новокосино,
МИЭЛЬ - Офис в Железнодорожном,real_estate_agent,https://balashikha.cian.ru/sale/flat/308415920/,Балашиха,sale,flat,2,3,2,46.1,-1,0,5700000,, Почтовая,8,Кучино,
Самолет,developer,https://balashikha.cian.ru/sale/flat/308661797/,Балашиха,sale,flat,5,22,1,38.8,-1,0,6604914,, Бояринова,36,Ольгино,Новоград Павлино
Этажи Москва,real_estate_agent,https://balashikha.cian.ru/sale/flat/308418199/,Балашиха,sale,flat,8,9,1,34.8,-1,0,5350000,,,22,Ольгино,
Юрий Морозов,realtor,https://balashikha.cian.ru/sale/flat/307830319/,Балашиха,sale,flat,2,5,2,42.3,-1,0,4999999,, Пионерская,3,Железнодорожная,
Самолет,developer,https://balashikha.cian.ru/sale/flat/308661878/,Балашиха,sale,flat,11,13,2,59.94,-1,0,9221748,,,к3,Салтыковская,Квартал Авиаторов ЖК
Самолет Плюс Москва,real_estate_agent,https://balashikha.cian.ru/sale/flat/301717148/,Балашиха,sale,flat,4,5,1,38.0,-1,0,5300000,,шоссе Энтузиастов,вл2с286,Никольское,
EstateLiga,real_estate_agent,https://balashikha.cian.ru/sale/flat/308497528/,Балашиха,sale,flat,1,5,2,46.0,-1,0,5350000,, Пролетарская,46,Железнодорожная,
СЕТЬСТРОЙ БАЛАШИХА,developer,https://balashikha.cian.ru/sale/flat/304035265/,Балашиха,sale,flat,8,17,1,35.0,-1,0,7017500,г. Балашиха,ул. Твардовского,к3,Новокосино,Квартал Светлый ЖК
ID 62524363,realtor,https://balashikha.cian.ru/sale/flat/304947613/,Балашиха,sale,flat,11,18,1,42.0,-1,0,6400000,, Струве,9,Железнодорожная,Центр-2
ФСК Агент,real_estate_agent,https://balashikha.cian.ru/sale/flat/305684832/,Балашиха,sale,flat,1,17,1,37.8,-1,0,5038400,, Лесопарковая,18,Железнодорожная,
Абсолют Недвижимость,representative_developer,https://balashikha.cian.ru/sale/flat/304783364/,Балашиха,sale,flat,19,22,2,54.66,-1,0,9900713,,,к6,Некрасовка,Новоград Павлино
ID 97308249,realtor,https://balashikha.cian.ru/sale/flat/290746461/,Балашиха,sale,flat,7,17,2,55.0,-1,0,11325600,,Молодежная ,11,Салтыковская,
CENTURY 21 Aurum,real_estate_agent,https://balashikha.cian.ru/sale/flat/307593008/,Балашиха,sale,flat,1,5,1,28.5,-1,0,4250000,, Быковского,6,Салтыковская,
Самолет,developer,https://balashikha.cian.ru/sale/flat/308650761/,Балашиха,sale,flat,6,22,2,46.73,-1,0,8883887,,,к7,Некрасовка,Новоград Павлино
Самолет Плюс Москва,real_estate_agent,https://balashikha.cian.ru/sale/flat/308614059/,Балашиха,sale,flat,5,9,1,30.0,-1,0,6650000,,проспект Ленина,31,Салтыковская,
Кремлёвские Ключи,real_estate_agent,https://balashikha.cian.ru/sale/flat/303552410/,Балашиха,sale,flat,14,17,1,31.1,-1,0,5600000,, Лукино,51А,Щёлковская,
Стройинвест,representative_developer,https://balashikha.cian.ru/sale/flat/305430996/,Балашиха,sale,flat,17,17,2,67.1,-1,0,9640430,, Поликахина,2,Лухмановская,Центр-2
Галина Кадочникова,realtor,https://balashikha.cian.ru/sale/flat/308513465/,Балашиха,sale,flat,9,18,2,71.2,-1,0,14000000,, Флерова,4А,Салтыковская,
АЯКС,real_estate_agent,https://balashikha.cian.ru/sale/flat/304586889/,Балашиха,sale,flat,12,25,1,36.0,-1,0,5499000,,Балашихинское шоссе,8к2,Щёлковская,
Самолет,developer,https://balashikha.cian.ru/sale/flat/308651176/,Балашиха,sale,flat,9,22,2,46.79,-1,0,8951348,,,к6,Некрасовка,Новоград Павлино
Этажи Москва,real_estate_agent,https://balashikha.cian.ru/sale/flat/306325539/,Балашиха,sale,flat,5,14,2,64.9,-1,0,10900000,,проспект Ленина,32а,Салтыковская,
МИРА,real_estate_agent,https://balashikha.cian.ru/sale/flat/308259060/,Балашиха,sale,flat,5,21,1,38.0,-1,0,5299999,, Бояринова,15,Ольгино,Новоград Павлино
Самолет,developer,https://balashikha.cian.ru/sale/flat/308661913/,Балашиха,sale,flat,11,17,2,62.73,-1,0,12308590,,,к8,Щёлковская,Квартал Авиаторов ЖК
На Петровке,real_estate_agent,https://balashikha.cian.ru/sale/flat/308426683/,Балашиха,sale,flat,21,24,1,45.4,-1,0,8000000,, Кольцевая,3к3,Щёлковская,Щитниково Янтарный
МИЭЛЬ,real_estate_agent,https://balashikha.cian.ru/sale/flat/306401452/,Балашиха,sale,flat,2,5,2,45.2,-1,0,5250000,,шоссе Энтузиастов,37,Салтыковская,
Стройинвест,representative_developer,https://balashikha.cian.ru/sale/flat/305430692/,Балашиха,sale,flat,11,17,2,64.4,-1,0,9524000,,проспект Героев,12,Лухмановская,Центр-2
Самолет Плюс Москва,real_estate_agent,https://balashikha.cian.ru/sale/flat/308445568/,Балашиха,sale,flat,6,14,1,37.7,-1,0,6600000,,бульвар Спасский,7,Железнодорожная,Столичный
Ирина Кузнецова,realtor,https://balashikha.cian.ru/sale/flat/307344432/,Балашиха,sale,flat,15,25,1,48.0,-1,0,5750000,, Дмитриева,20,Щёлковская,Алексеевская роща
Самолет,developer,https://balashikha.cian.ru/sale/flat/308651306/,Балашиха,sale,flat,14,17,2,55.47,-1,0,11596429,,,к8,Щёлковская,Квартал Авиаторов ЖК
ID 224783,realtor,https://balashikha.cian.ru/sale/flat/306451526/,Балашиха,sale,flat,16,25,1,48.0,-1,0,8000000,, Строителей,3,Салтыковская,Новое Измайлово
МГСН-Центр оформления,real_estate_agent,https://balashikha.cian.ru/sale/flat/307474640/,Балашиха,sale,flat,3,9,1,32.5,-1,0,5150000,,,8,Щёлковская,
Самолет,developer,https://balashikha.cian.ru/sale/flat/308661930/,Балашиха,sale,flat,14,17,2,53.1,-1,0,10671184,,,к8,Щёлковская,Квартал Авиаторов ЖК
ID 112062592,realtor,https://balashikha.cian.ru/sale/flat/307500582/,Балашиха,sale,flat,4,17,1,37.7,-1,0,6900000,, Кольцевая,18,Щёлковская,Щитниково Янтарный
ИНКОМ-Недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/308254155/,Балашиха,sale,flat,15,23,1,33.1,-1,0,5100000,,,4К1,Щёлковская,Микрорайон 
Самолет,developer,https://balashikha.cian.ru/sale/flat/308650915/,Балашиха,sale,flat,21,22,2,42.71,-1,0,8904363,,,,Некрасовка,Новоград Павлино
Самолет Плюс Москва ЦАО,real_estate_agent,https://balashikha.cian.ru/sale/flat/308457840/,Балашиха,sale,flat,14,17,2,58.0,-1,0,11500000,,,29,Щёлковская,
CENTURY 21 Перспектива,real_estate_agent,https://balashikha.cian.ru/sale/flat/308047943/,Балашиха,sale,flat,1,4,2,43.4,-1,0,6100000,,Зеленая ,28,Щёлковская,
ПИК,developer,https://balashikha.cian.ru/sale/flat/307419388/,Балашиха,sale,flat,2,15,1,39.3,-1,0,9586802,, Реутовская,12,Первомайская,Измайловский лес
ID 95919270,realtor,https://balashikha.cian.ru/sale/flat/298804317/,Балашиха,sale,flat,2,13,2,57.66,-1,0,8919058,, Дмитриева,10,Щёлковская,Алексеевская роща
CENTURY 21 Перспектива,real_estate_agent,https://balashikha.cian.ru/sale/flat/308704037/,Балашиха,sale,flat,1,5,2,43.5,-1,0,5850000,,шоссе Носовихинское,7,Ольгино,
ПИК,developer,https://balashikha.cian.ru/sale/flat/307330283/,Балашиха,sale,flat,19,23,1,36.2,-1,0,9194184,, Реутовская,3,Реутов,Измайловский лес
ID 108642995,homeowner,https://balashikha.cian.ru/sale/flat/308454882/,Балашиха,sale,flat,10,17,1,36.4,-1,0,5800000,, Твардовского,12,Кучино,
ИНКОМ-Недвижимость,real_estate_agent,https://balashikha.cian.ru/sale/flat/305872751/,Балашиха,sale,flat,14,17,1,38.0,-1,0,5450000,, Юбилейная,32,Железнодорожная,
Самолет,developer,https://balashikha.cian.ru/sale/flat/308651195/,Балашиха,sale,flat,11,22,1,46.97,-1,0,7265942,,,к6,Некрасовка,Новоград Павлино
ID 110201293,homeowner,https://balashikha.cian.ru/sale/flat/308517355/,Балашиха,sale,flat,18,25,1,37.2,-1,0,6200000,, Дмитриева,30,Щёлковская,Алексеевская роща
Руслана Ерошенко,realtor,https://balashikha.cian.ru/sale/flat/299096497/,Балашиха,sale,flat,10,16,1,39.0,-1,0,5600000,, Центральная,10,Кучино,
Самолет,developer,https://balashikha.cian.ru/sale/flat/308651120/,Балашиха,sale,flat,15,22,1,34.8,-1,0,6948369,, Бояринова,36,Ольгино,Новоград Павлино
ID 9852850,homeowner,https://balashikha.cian.ru/sale/flat/284974400/,Балашиха,sale,flat,14,25,2,67.2,-1,0,11900000,,проспект Героев,1,Железнодорожная,
Недвижимость на Советской,real_estate_agent,https://balashikha.cian.ru/sale/flat/308543830/,Балашиха,sale,flat,5,25,1,44.0,-1,0,5800000,, Чистопольская,28,Щёлковская,Эдельвейс-Комфорт
Самолет,developer,https://balashikha.cian.ru/sale/flat/308651307/,Балашиха,sale,flat,12,17,1,36.03,-1,0,7567181,,,к8,Щёлковская,Квартал Авиаторов ЖК
ID 101015717,homeowner,https://balashikha.cian.ru/sale/flat/308262796/,Балашиха,sale,flat,24,25,2,65.0,-1,0,9500000,,бульвар Горенский,5,Салтыковская,Новое Измайлово
Анжела Сенаторова,realtor,https://balashikha.cian.ru/sale/flat/308367235/,Балашиха,sale,flat,3,5,1,30.3,-1,0,4750000,,шоссе Саввинское,21,Железнодорожная,
Стройинвест,representative_developer,https://balashikha.cian.ru/sale/flat/305431062/,Балашиха,sale,flat,11,17,1,48.3,-1,0,7936540,, Поликахина,2,Лухмановская,Центр-2
ID 91586118,homeowner,https://balashikha.cian.ru/sale/flat/307721899/,Балашиха,sale,flat,5,17,1,37.1,-1,0,6680000,, Кольцевая,14,Щёлковская,Щитниково Янтарный
МИЭЛЬ - Офис в Железнодорожном,real_estate_agent,https://balashikha.cian.ru/sale/flat/307720978/,Балашиха,sale,flat,4,5,2,42.8,-1,0,5800000,, Заводская,4,Ольгино,
Самолет,developer,https://balashikha.cian.ru/sale/flat/308651033/,Балашиха,sale,flat,8,22,2,61.3,-1,0,10909914,, Бояринова,30,Ольгино,Новоград Павлино
ID 54116572,homeowner,https://balashikha.cian.ru/sale/flat/305380727/,Балашиха,sale,flat,20,25,1,41.0,-1,0,7100000,, Демин луг,6/5,Салтыковская,Новое Измайлово
Самолет Плюс Москва,real_estate_agent,https://balashikha.cian.ru/sale/flat/298969318/,Балашиха,sale,flat,2,22,2,33.9,-1,0,4600000,,проспект Ленина,,Ольгино,Новоград Павлино
Самолет,developer,https://balashikha.cian.ru/sale/flat/308912683/,Балашиха,sale,flat,11,17,2,52.57,-1,0,8883068,,,к2,Салтыковская,Квартал Авиаторов ЖК
ID 10716353,homeowner,https://balashikha.cian.ru/sale/flat/305834032/,Балашиха,sale,flat,20,25,1,32.1,-1,0,6400000,, Яганова,9,Щёлковская,Пехра
